Pclass,Age,Fare,Sex_female,Sex_male,Survived
1.0,0.4596632319678311,0.03645437262357414,1,0,0
0.0,0.19577783362653933,0.3288973384030418,1,0,0
0.0,0.22090977632571,0.4140684410646388,0,1,0
0.5,0.4093993465694898,0.09885931558935361,1,0,1
0.0,0.34656948982156316,0.10095057034220532,0,1,0
1.0,0.34656948982156316,0.08564638783269961,0,1,1
1.0,0.32143754712239253,0.214812927756654,0,1,1
1.0,0.35913546117114853,0.029467680608365018,0,1,0
1.0,0.34656948982156316,0.03060836501901141,0,1,1
0.0,0.4470972606182458,0.09995247148288974,0,1,1
0.0,0.6732847449107816,0.22585551330798478,1,0,0
1.0,0.2963056044232219,0.028501140684410647,0,1,1
0.0,0.5853229454636844,0.12935665399239543,0,1,1
0.5,0.4219653179190751,0.039923954372623575,1,0,0
1.0,0.34656948982156316,0.09182509505703422,0,1,0
0.5,0.4470972606182458,0.09885931558935361,1,0,1
1.0,0.39683337521990447,0.030022053231939166,0,1,0
0.0,0.37170143252073384,0.35551330798479086,1,0,1
1.0,0.2711736617240512,0.030022053231939166,0,1,0
1.0,0.34656948982156316,0.027471482889733837,0,1,1
0.0,0.5476250314149284,0.2204532319391635,1,0,0
1.0,0.34656948982156316,0.027487452471482886,0,1,0
1.0,0.5036441316913798,0.029467680608365018,0,1,1
0.5,0.6230208595124404,0.039923954372623575,1,0,0
0.0,0.34656948982156316,0.8432669201520913,0,1,0
1.0,0.4847951746670017,0.030133079847908743,0,1,1
0.5,0.2837396330736366,0.043726235741444866,0,1,0
0.5,0.01985423473234481,0.09885931558935361,1,0,0
1.0,0.34656948982156316,0.027487452471482886,0,1,0
1.0,0.20834380497612465,0.027487452471482886,0,1,1
1.0,0.34656948982156316,0.08501254752851711,1,0,0
1.0,0.37170143252073384,0.03293726235741445,1,0,0
0.5,0.08268409148027142,0.09980988593155893,1,0,1
0.0,0.5601910027645137,0.10095057034220532,0,1,0
0.0,0.37170143252073384,0.40465779467680607,1,0,1
1.0,0.34656948982156316,0.055133079847908745,0,1,0
0.0,0.2711736617240512,0.188212927756654,1,0,1
0.0,0.4470972606182458,0.26996197718631176,1,0,0
1.0,0.10781603417944208,0.11891634980988593,1,0,1
1.0,0.1329479768786127,0.11891634980988593,1,0,1
0.5,0.39683337521990447,0.09885931558935361,0,1,0
0.0,0.6230208595124404,0.40465779467680607,0,1,0
0.0,0.7989444584066349,0.09885931558935361,0,1,1
0.5,0.2334757476752953,0.09885931558935361,1,0,0
0.5,0.34656948982156316,0.052709125475285175,0,1,0
1.0,0.4093993465694898,0.07804182509505703,0,1,1
0.5,0.09525006282985675,0.1397338403041825,0,1,1
0.0,0.20834380497612465,0.4216095057034221,0,1,0
0.5,0.33400351847197784,0.09885931558935361,0,1,1
1.0,0.34656948982156316,0.029768821292775666,0,1,1
1.0,0.2711736617240512,0.027471482889733837,0,1,0
1.0,0.2711736617240512,0.029562737642585553,1,0,0
0.0,0.7738125157074642,0.10095057034220532,0,1,1
0.0,0.5978889168132697,0.1505703422053232,1,0,1
0.0,0.34656948982156316,0.8651140684410646,0,1,0
0.0,0.4847951746670017,0.302851711026616,1,0,1
1.0,0.4470972606182458,0.06615969581749048,1,0,0
1.0,0.34656948982156316,0.029467680608365018,0,1,1
1.0,0.49736114601658704,0.030022053231939166,0,1,1
0.5,0.34656948982156316,0.051330798479087454,0,1,0
1.0,0.34656948982156316,0.03060836501901141,0,1,0
1.0,0.34656948982156316,0.03060836501901141,1,0,0
1.0,0.2963056044232219,0.09182509505703422,0,1,0
1.0,0.2334757476752953,0.030022053231939166,0,1,0
1.0,0.35913546117114853,0.08013307984790874,1,0,0
1.0,0.34656948982156316,0.027487452471482886,0,1,0
1.0,0.39683337521990447,0.029863878326996197,0,1,0
0.5,0.7738125157074642,0.039923954372623575,0,1,0
0.0,0.6607187735611963,0.19573840304182508,1,0,1
0.0,0.4470972606182458,0.10033269961977186,0,1,1
1.0,0.34656948982156316,0.029467680608365018,1,0,1
1.0,0.19577783362653933,0.03060836501901141,0,1,1
1.0,0.2334757476752953,0.055133079847908745,0,1,1
0.5,0.4219653179190751,0.049429657794676805,1,0,0
0.0,0.4847951746670017,0.21254752851711026,1,0,0
1.0,0.34656948982156316,0.054974524714828894,1,0,1
1.0,0.39683337521990447,0.030133079847908743,0,1,1
0.5,0.3088715757728072,0.11406844106463879,1,0,0
0.0,0.4847951746670017,0.4216095057034221,1,0,1
0.5,0.6732847449107816,0.09885931558935361,0,1,1
0.0,0.4470972606182458,0.15256653992395436,0,1,1
1.0,0.34656948982156316,0.03312737642585552,0,1,0
0.0,0.22090977632571,0.302851711026616,1,0,0
0.5,0.5853229454636844,0.057034220532319393,0,1,0
0.0,0.7486805730082936,0.3011406844106464,0,1,1
1.0,0.2711736617240512,0.03060836501901141,0,1,0
1.0,0.34656948982156316,0.03060836501901141,0,1,1
1.0,0.4345312892686604,0.02709125475285171,0,1,0
0.0,0.648152802211611,0.2975920152091255,1,0,0
1.0,0.5853229454636844,0.027566539923954372,0,1,0
1.0,0.34656948982156316,0.029467680608365018,1,0,1
0.5,0.4596632319678311,0.09885931558935361,0,1,0
1.0,0.4470972606182458,0.09182509505703422,0,1,0
0.5,0.34656948982156316,0.12547528517110265,1,0,0
1.0,0.610454888162855,0.0,0,1,0
1.0,0.34656948982156316,0.027471482889733837,0,1,1
0.0,0.610454888162855,0.21646083650190115,0,1,0
0.5,0.2963056044232219,0.10266159695817491,1,0,0
1.0,0.34656948982156316,0.030022053231939166,0,1,1
0.0,0.34656948982156316,0.1612167300380228,0,1,1
1.0,0.5476250314149284,0.03060836501901141,0,1,0
0.0,0.4345312892686604,0.10095057034220532,0,1,0
1.0,0.4470972606182458,0.059125475285171106,0,1,0
1.0,0.37170143252073384,0.030022053231939166,0,1,1
0.0,0.33400351847197784,0.11596958174904944,0,1,0
0.5,0.2711736617240512,0.15809581749049428,1,0,0
0.0,0.49736114601658704,0.5835076045627376,1,0,1
1.0,0.4847951746670017,0.11891634980988593,1,0,1
1.0,0.34656948982156316,0.026806083650190115,0,1,1
1.0,0.34656948982156316,0.058935361216730035,1,0,0
1.0,0.34656948982156316,0.029467680608365018,0,1,0
1.0,0.4345312892686604,0.03060836501901141,0,1,1
0.5,0.2963056044232219,0.24714828897338403,1,0,0
1.0,0.4219653179190751,0.05475285171102662,0,1,0
1.0,0.32143754712239253,0.06121673003802282,1,0,1
0.5,0.04498617743151546,0.1482889733840304,1,0,0
0.5,0.32143754712239253,0.039923954372623575,0,1,0
1.0,0.33400351847197784,0.05495893536121673,0,1,1
0.0,0.5224930887157577,0.19982585551330798,0,1,0
1.0,0.24604171902488062,0.05985437262357415,0,1,0
1.0,0.2586076903744659,0.029863878326996197,0,1,1
1.0,0.2586076903744659,0.06121673003802282,0,1,1
0.0,0.7612465443578789,0.12289277566539923,0,1,0
0.5,0.7109826589595376,0.046958174904942966,0,1,0
0.0,0.2586076903744659,0.296419391634981,1,0,0
1.0,0.32143754712239253,0.030022053231939166,0,1,0
1.0,0.34656948982156316,0.029404182509505702,0,1,1
0.0,1.0,0.11406844106463879,0,1,0
1.0,0.6355868308620256,0.026822053231939164,0,1,0
0.0,0.39683337521990447,0.11596958174904944,0,1,1
0.0,0.34656948982156316,0.0,0,1,0
1.0,0.10781603417944208,0.10608365019011406,1,0,1
0.5,0.34656948982156316,0.049429657794676805,1,0,0
1.0,0.39683337521990447,0.030133079847908743,0,1,0
0.5,0.38426740387031916,0.09980988593155893,0,1,1
1.0,0.5099271173661725,0.15090304182509506,1,0,0
1.0,0.34656948982156316,0.06121673003802282,0,1,0
1.0,0.24604171902488062,0.029863878326996197,0,1,0
0.0,0.2963056044232219,0.2634980988593156,1,0,0
1.0,0.01985423473234481,0.10608365019011406,1,0,0
1.0,0.34656948982156316,0.214812927756654,0,1,1
1.0,0.0041467705453631576,0.0732254752851711,1,0,0
0.0,0.5978889168132697,0.29174600760456276,0,1,1
1.0,0.2334757476752953,0.030022053231939166,0,1,1
0.0,0.6984166876099522,0.13498098859315588,0,1,1
1.0,0.34656948982156316,0.02870722433460076,0,1,0
1.0,0.2837396330736366,0.02870722433460076,1,0,1
1.0,0.34656948982156316,0.030022053231939166,0,1,0
0.5,0.22090977632571,0.08745247148288973,1,0,1
1.0,0.2586076903744659,0.032065779467680605,0,1,0
1.0,0.34656948982156316,0.029768821292775666,1,0,1
1.0,0.22090977632571,0.025665399239543727,1,0,0
0.5,0.2963056044232219,0.279467680608365,0,1,1
1.0,0.34656948982156316,0.030022053231939166,0,1,0
1.0,0.39683337521990447,0.058935361216730035,1,0,0
0.5,0.2837396330736366,0.049429657794676805,0,1,0
0.0,0.723548630309123,0.430703422053232,0,1,0
0.0,0.6230208595124404,0.5081749049429658,0,1,0
1.0,0.49736114601658704,0.027471482889733837,0,1,0
0.0,0.5853229454636844,0.09729087452471483,0,1,1
1.0,0.4470972606182458,0.028501140684410647,0,1,0
1.0,0.24604171902488062,0.030133079847908743,0,1,0
0.5,0.39683337521990447,0.279467680608365,0,1,0
0.5,0.3088715757728072,0.049429657794676805,0,1,1
1.0,0.34656948982156316,0.029562737642585553,0,1,0
1.0,0.5350590600653431,0.03060836501901141,0,1,0
0.0,0.34656948982156316,0.19771863117870722,1,0,0
0.5,0.49736114601658704,0.1482889733840304,1,0,0
0.0,0.38426740387031916,0.19771863117870722,0,1,1
0.5,0.8743402865041467,0.039923954372623575,0,1,1
0.5,0.38426740387031916,0.049429657794676805,0,1,0
0.5,0.34656948982156316,0.0,0,1,0
1.0,0.22090977632571,0.029562737642585553,0,1,1
1.0,0.30258859009801453,0.03060836501901141,0,1,0
1.0,0.22090977632571,0.037420912547528516,1,0,0
1.0,0.5350590600653431,0.17832699619771863,1,0,0
1.0,0.34656948982156316,0.030941064638783267,1,0,1
0.0,0.33400351847197784,0.29174600760456276,0,1,0
1.0,0.24604171902488062,0.03507604562737642,0,1,0
1.0,0.17064589092736868,0.17832699619771863,0,1,0
0.5,0.7486805730082936,0.1482889733840304,0,1,1
0.5,0.3088715757728072,0.15809581749049428,0,1,0
1.0,0.17064589092736868,0.15090304182509506,0,1,0
1.0,0.2334757476752953,0.038672243346007606,0,1,0
1.0,0.22090977632571,0.029641825095057032,0,1,0
0.0,0.18321186227695402,0.80356463878327,1,0,0
0.0,0.38426740387031916,0.21673003802281368,0,1,0
1.0,0.04498617743151546,0.05101406844106464,1,0,0
1.0,0.34656948982156316,0.214812927756654,0,1,1
1.0,0.3088715757728072,0.027471482889733837,0,1,1
0.0,0.7486805730082936,0.10095057034220532,0,1,1
0.5,0.648152802211611,0.051330798479087454,0,1,1
1.0,0.5476250314149284,0.03060836501901141,0,1,0
1.0,0.34656948982156316,0.029404182509505702,1,0,0
0.0,0.610454888162855,0.4216095057034221,0,1,0
1.0,0.5224930887157577,0.02908745247148289,0,1,0
0.0,0.22090977632571,0.8651140684410646,1,0,1
0.0,0.4345312892686604,0.09995247148288974,0,1,0
1.0,0.22090977632571,0.05495893536121673,1,0,0
1.0,0.3088715757728072,0.0294361216730038,0,1,1
1.0,0.32143754712239253,0.029863878326996197,0,1,1
0.5,0.4847951746670017,0.09885931558935361,0,1,0
0.5,0.5601910027645137,0.051330798479087454,1,0,0
0.0,0.5224930887157577,0.09995247148288974,0,1,0
0.0,0.2711736617240512,0.576235741444867,1,0,0
1.0,0.34656948982156316,0.05796882129277566,0,1,1
0.0,0.2963056044232219,0.18822889733840303,1,0,1
0.0,0.34656948982156316,0.10095057034220532,0,1,1
0.0,0.5978889168132697,0.19771863117870722,0,1,1
1.0,0.35913546117114853,0.036058174904942966,0,1,1
0.5,0.648152802211611,0.049429657794676805,0,1,0
1.0,0.2334757476752953,0.02908745247148289,0,1,1
0.0,0.4722292033174164,0.8651140684410646,1,0,0
0.5,0.33400351847197784,0.039923954372623575,1,0,0
1.0,0.34656948982156316,0.058935361216730035,0,1,0
1.0,0.4093993465694898,0.029562737642585553,0,1,1
0.5,0.0701181201306861,0.12547528517110265,1,0,1
1.0,0.20834380497612465,0.026822053231939164,0,1,0
0.5,0.4219653179190751,0.049429657794676805,0,1,0
0.5,0.6230208595124404,0.049429657794676805,0,1,1
0.0,0.33400351847197784,0.20190114068441065,0,1,0
1.0,0.24604171902488062,0.03293726235741445,0,1,0
0.5,0.37170143252073384,0.07984790874524715,1,0,0
1.0,0.34656948982156316,0.029420152091254752,1,0,1
0.5,0.3088715757728072,0.09885931558935361,0,1,0
1.0,0.3088715757728072,0.030133079847908743,1,0,1
0.0,0.35913546117114853,0.80356463878327,1,0,1
1.0,0.1329479768786127,0.07143536121673004,0,1,0
0.5,0.34656948982156316,0.0,0,1,0
0.5,0.2837396330736366,0.049429657794676805,0,1,1
0.5,0.2837396330736366,0.049429657794676805,0,1,0
1.0,0.35285247549635584,0.06121673003802282,0,1,0
1.0,0.5978889168132697,0.13070342205323193,1,0,0
1.0,0.34656948982156316,0.030022053231939166,0,1,0
1.0,0.34656948982156316,0.030022053231939166,0,1,0
0.0,0.34656948982156316,0.11406844106463879,0,1,0
0.0,0.4470972606182458,0.29980988593155894,0,1,0
0.0,0.2586076903744659,0.9976235741444867,1,0,0
1.0,0.2963056044232219,0.06121673003802282,0,1,0
1.0,0.38426740387031916,0.030133079847908743,0,1,1
0.0,0.8743402865041467,0.26996197718631176,0,1,0
1.0,0.19577783362653933,0.07699619771863118,0,1,1
0.5,0.37170143252073384,0.049429657794676805,1,0,0
0.0,0.2334757476752953,0.20190114068441065,0,1,1
1.0,0.38426740387031916,0.029467680608365018,0,1,0
0.5,0.04498617743151546,0.08745247148288973,1,0,0
1.0,0.0701181201306861,0.047433460076045625,0,1,1
1.0,0.4093993465694898,0.03612167300380228,0,1,0
1.0,0.2837396330736366,0.030022053231939166,0,1,0
0.5,0.5978889168132697,0.24714828897338403,1,0,1
0.5,0.003141492837396331,0.055133079847908745,0,1,1
1.0,0.34656948982156316,0.029641825095057032,0,1,0
0.5,0.22090977632571,0.043726235741444866,0,1,0
1.0,0.4219653179190751,0.03060836501901141,0,1,1
0.0,0.4093993465694898,0.3288973384030418,1,0,1
1.0,0.34656948982156316,0.055133079847908745,0,1,0
1.0,0.5099271173661725,0.02709125475285171,0,1,0
1.0,0.24604171902488062,0.027487452471482886,0,1,0
0.0,0.4470972606182458,0.45627376425855515,1,0,1
1.0,0.19577783362653933,0.029562737642585553,0,1,0
0.0,0.6355868308620256,0.296419391634981,1,0,0
0.0,0.34656948982156316,0.1505703422053232,0,1,1
1.0,0.3779844181955265,0.029467680608365018,1,0,1
1.0,0.34656948982156316,0.09182509505703422,0,1,0
1.0,0.39683337521990447,0.031796577946768066,0,1,1
1.0,0.2963056044232219,0.03612167300380228,0,1,0
1.0,0.5978889168132697,0.029863878326996197,0,1,0
0.5,0.7109826589595376,0.039923954372623575,1,0,0
1.0,0.34656948982156316,0.027471482889733837,0,1,0
0.5,0.6732847449107816,0.08745247148288973,1,0,0
1.0,0.22090977632571,0.029467680608365018,0,1,0
1.0,0.34656948982156316,0.029467680608365018,0,1,0
1.0,0.05755214878110078,0.047433460076045625,1,0,0
1.0,0.34656948982156316,0.029420152091254752,0,1,1
0.0,0.5350590600653431,0.80356463878327,1,0,0
1.0,0.15807991957778336,0.027487452471482886,1,0,0
0.0,0.20834380497612465,0.21673003802281368,1,0,1
0.0,0.35913546117114853,0.11406844106463879,0,1,0
1.0,0.34656948982156316,0.08916349809885932,0,1,1
1.0,0.3088715757728072,0.026806083650190115,0,1,1
1.0,0.3088715757728072,0.027566539923954372,0,1,1
1.0,0.22090977632571,0.028501140684410647,1,0,0
1.0,0.09525006282985675,0.11074144486692016,0,1,0
1.0,0.007288263382759488,0.07823193916349809,0,1,0
0.0,0.5727569741140991,0.3011406844106464,0,1,0
1.0,0.34656948982156316,0.029467680608365018,0,1,1
0.5,0.19577783362653933,0.09885931558935361,0,1,0
1.0,0.34656948982156316,0.2644486692015209,1,0,1
0.0,0.34656948982156316,0.11671406844106463,0,1,0
1.0,0.3088715757728072,0.030022053231939166,0,1,0
0.5,0.4847951746670017,0.049429657794676805,0,1,0
0.0,0.610454888162855,0.09859011406844106,1,0,0
1.0,0.38426740387031916,0.03301634980988593,1,0,0
1.0,0.37170143252073384,0.027487452471482886,0,1,0
1.0,0.37170143252073384,0.09182509505703422,1,0,0
0.5,0.4219653179190751,0.049429657794676805,0,1,1
0.5,0.38426740387031916,0.09980988593155893,1,0,1
0.0,0.1329479768786127,0.45627376425855515,0,1,0
1.0,0.0,0.032382889733840306,0,1,0
1.0,0.33400351847197784,0.026520912547528516,0,1,0
1.0,0.38426740387031916,0.029562737642585553,0,1,1
0.0,0.4847951746670017,0.0,0,1,1
1.0,0.22090977632571,0.029562737642585553,1,0,1
0.5,0.4847951746670017,0.049429657794676805,0,1,1
0.0,0.4093993465694898,0.20190114068441065,1,0,0
1.0,0.32143754712239253,0.029990494296577946,0,1,0
1.0,0.4847951746670017,0.09182509505703422,0,1,0
0.5,0.4345312892686604,0.039923954372623575,0,1,0
1.0,0.0701181201306861,0.11891634980988593,1,0,1
1.0,0.3779844181955265,0.03060836501901141,0,1,0
0.0,0.34656948982156316,0.0,0,1,0
1.0,0.2837396330736366,0.030133079847908743,1,0,0
0.5,0.38426740387031916,0.14070038022813688,0,1,0
1.0,0.5350590600653431,0.02452471482889734,0,1,0
1.0,0.12038200552902739,0.10608365019011406,0,1,0
0.0,0.648152802211611,0.35551330798479086,1,0,0
1.0,0.33400351847197784,0.03293726235741445,0,1,0
0.0,0.4722292033174164,0.0,0,1,0
1.0,0.33400351847197784,0.047433460076045625,1,0,0
1.0,0.01985423473234481,0.15090304182509506,0,1,1
1.0,0.34656948982156316,0.026425855513307984,0,1,1
1.0,0.34656948982156316,0.214812927756654,0,1,0
0.5,0.007288263382759488,0.14070038022813688,0,1,1
1.0,0.34656948982156316,0.029467680608365018,0,1,0
1.0,0.18321186227695402,0.05495893536121673,1,0,0
0.5,0.005152048253329982,0.07129277566539924,0,1,0
1.0,0.34656948982156316,0.027487452471482886,0,1,1
1.0,0.2837396330736366,0.029863878326996197,0,1,1
1.0,0.22090977632571,0.03155893536121673,0,1,0
0.0,0.4847951746670017,0.3161912547528517,1,0,1
1.0,0.2586076903744659,0.03293726235741445,0,1,1
1.0,0.34656948982156316,0.03060836501901141,0,1,0
1.0,0.39683337521990447,0.214812927756654,0,1,0
0.0,0.34656948982156316,0.11292775665399239,0,1,0
1.0,0.24604171902488062,0.030133079847908743,0,1,1
0.5,0.19577783362653933,0.039923954372623575,0,1,0
0.0,0.37170143252073384,0.11787072243346007,1,0,0
1.0,0.4282483035938678,0.024477186311787073,0,1,1
1.0,0.20834380497612465,0.03293726235741445,0,1,1
1.0,0.5224930887157577,0.02870722433460076,0,1,0
1.0,0.34656948982156316,0.2644486692015209,0,1,0
1.0,0.4345312892686604,0.030022053231939166,0,1,1
0.5,0.34656948982156316,0.12547528517110265,0,1,0
0.0,0.34656948982156316,0.33879923954372626,1,0,0
1.0,0.04498617743151546,0.11891634980988593,0,1,0
1.0,0.9246041719024881,0.029562737642585553,0,1,0
1.0,0.10781603417944208,0.05796882129277566,1,0,0
0.0,0.19577783362653933,0.14980988593155892,1,0,0
0.5,0.5476250314149284,0.09885931558935361,1,0,1
1.0,0.22090977632571,0.03555133079847909,1,0,0
0.0,0.5601910027645137,0.6268695817490495,1,0,0
0.0,0.6355868308620256,0.10095057034220532,0,1,0
1.0,0.2963056044232219,0.0732254752851711,1,0,1
1.0,0.34656948982156316,0.027487452471482886,0,1,0
1.0,0.5099271173661725,0.05364372623574144,0,1,1
0.5,0.2586076903744659,0.043726235741444866,0,1,1
0.0,0.5978889168132697,0.09859011406844106,1,0,1
1.0,0.34656948982156316,0.2644486692015209,1,0,1
0.5,0.2963056044232219,0.049429657794676805,0,1,0
0.5,0.5224930887157577,0.049429657794676805,1,0,0
0.5,0.33400351847197784,0.05269315589353612,1,0,0
0.0,0.38426740387031916,0.19199923954372625,0,1,1
1.0,0.34656948982156316,0.03612167300380228,0,1,0
1.0,0.04498617743151546,0.042331939163498096,0,1,0
1.0,0.32143754712239253,0.030022053231939166,0,1,1
0.0,0.5853229454636844,0.19982585551330798,1,0,1
0.0,0.4093993465694898,0.019011406844106463,0,1,0
1.0,0.5853229454636844,0.034220532319391636,0,1,0
0.5,0.34656948982156316,0.09125475285171103,1,0,1
1.0,0.18321186227695402,0.027471482889733837,1,0,0
1.0,0.24604171902488062,0.03743650190114069,0,1,1
1.0,0.2334757476752953,0.030022053231939166,0,1,0
1.0,0.34656948982156316,0.030022053231939166,0,1,0
0.0,0.6984166876099522,0.3161912547528517,1,0,1
0.5,0.3088715757728072,0.09885931558935361,1,0,1
1.0,0.4093993465694898,0.030022053231939166,0,1,0
1.0,0.2711736617240512,0.03998745247148289,1,0,0
0.5,0.34656948982156316,0.039923954372623575,0,1,0
1.0,0.3088715757728072,0.026806083650190115,0,1,1
1.0,0.4847951746670017,0.11074144486692016,1,0,1
0.5,0.33400351847197784,0.049429657794676805,0,1,0
0.0,0.2334757476752953,0.11406844106463879,1,0,0
1.0,0.34656948982156316,0.08916349809885932,1,0,0
0.0,0.32143754712239253,0.11406844106463879,0,1,0
1.0,0.39683337521990447,0.029467680608365018,0,1,0
